class,text
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
5,"Ardea cinerea: Low, harsh croak or guttural squawk, occasionally rattling."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
